platform;slug;name;released;background_image;genre
Dreamcast;shin-seiki-evangelion-ayanami-ikusei-keikaku-with-;Shin Seiki Evangelion: Ayanami Ikusei Keikaku;2001-05-18;https://media.rawg.io/media/screenshots/930/9305d068bc6d7acc0655c041d4f6a895.jpg;Simulation
Nintendo DS;phineas-and-ferb-across-the-2nd-dimension-ds;Phineas and Ferb: Across the 2nd Dimension (DS);2011-08-02;https://media.rawg.io/media/games/770/770de655ef2575d346a2ed84e2905bc9.jpg;Platformer
Nintendo DS;summon-night;Summon Night;2000-01-05;https://media.rawg.io/media/games/734/73472b28849557f95995ccaf742533f0.jpg;Strategy, RPG
PlayStation;summon-night;Summon Night;2000-01-05;https://media.rawg.io/media/games/734/73472b28849557f95995ccaf742533f0.jpg;Strategy, RPG
Nintendo DS;summon-night-twin-age;Summon Night: Twin Age;2008-06-03;https://media.rawg.io/media/games/7bb/7bb816e26909576d73b1c4dfb29308cb.jpg;Action, RPG
Nintendo DS;transformers-decepticons;Transformers: Decepticons;2007-06-26;https://media.rawg.io/media/screenshots/149/149c993124d858935921678ccefa04cc.jpg;Action
Nintendo DS;brain-age-express-arts-letters;Brain Age Express: Arts & Letters;2009-08-10;https://media.rawg.io/media/screenshots/c1c/c1ca5fa1729deeb42b6d041bd30d0b18.jpg;
Nintendo DS;ferrari-challenge-trofeo-pirelli;Ferrari Challenge: Trofeo Pirelli;2008-07-20;https://media.rawg.io/media/screenshots/90b/90b89e63c0f7cc1d53e931599a2a2d50.jpg;Racing, Arcade
PlayStation 3;ferrari-challenge-trofeo-pirelli;Ferrari Challenge: Trofeo Pirelli;2008-07-20;https://media.rawg.io/media/screenshots/90b/90b89e63c0f7cc1d53e931599a2a2d50.jpg;Racing, Arcade
PlayStation 2;ferrari-challenge-trofeo-pirelli;Ferrari Challenge: Trofeo Pirelli;2008-07-20;https://media.rawg.io/media/screenshots/90b/90b89e63c0f7cc1d53e931599a2a2d50.jpg;Racing, Arcade
Wii;ferrari-challenge-trofeo-pirelli;Ferrari Challenge: Trofeo Pirelli;2008-07-20;https://media.rawg.io/media/screenshots/90b/90b89e63c0f7cc1d53e931599a2a2d50.jpg;Racing, Arcade
Nintendo DS;barbie-in-the-12-dancing-princesses;Barbie in The 12 Dancing Princesses;2006-11-08;;
Nintendo DS;catz;Catz;2006-11-30;;
Nintendo DS;fullmetal-alchemist-dual-sympathy;Fullmetal Alchemist: Dual Sympathy;2006-12-12;https://media.rawg.io/media/games/320/32023ad4be0a257aed3b9b44d15b261f.jpg;Action
Nintendo DS;princess-debut;Princess Debut;2008-09-30;https://media.rawg.io/media/screenshots/2be/2bebb44ea7b592e6d69867281a08e8e3.jpg;Casual
Nintendo DS;mr-driller-drill-spirits;Mr. Driller Drill Spirits;2004-11-30;https://media.rawg.io/media/screenshots/f38/f38556e21702446eea6c9f4270e4ca54.jpg;Action
PC;barbie-as-the-island-princess;Barbie as the Island Princess;2007-10-01;https://media.rawg.io/media/screenshots/1ec/1ec80e594bb4f86371a32d0cbd6c14c2.jpg;Adventure
Nintendo DS;barbie-as-the-island-princess;Barbie as the Island Princess;2007-10-01;https://media.rawg.io/media/screenshots/1ec/1ec80e594bb4f86371a32d0cbd6c14c2.jpg;Adventure
PlayStation 2;barbie-as-the-island-princess;Barbie as the Island Princess;2007-10-01;https://media.rawg.io/media/screenshots/1ec/1ec80e594bb4f86371a32d0cbd6c14c2.jpg;Adventure
Wii;barbie-as-the-island-princess;Barbie as the Island Princess;2007-10-01;https://media.rawg.io/media/screenshots/1ec/1ec80e594bb4f86371a32d0cbd6c14c2.jpg;Adventure
Game Boy Advance;barbie-as-the-island-princess;Barbie as the Island Princess;2007-10-01;https://media.rawg.io/media/screenshots/1ec/1ec80e594bb4f86371a32d0cbd6c14c2.jpg;Adventure
PC;line-rider-2-unbound;Line Rider 2: Unbound;2008-09-16;https://media.rawg.io/media/screenshots/a5a/a5aeb5be62a83144df13a6c1b262eb2c.jpg;Puzzle
Nintendo DS;line-rider-2-unbound;Line Rider 2: Unbound;2008-09-16;https://media.rawg.io/media/screenshots/a5a/a5aeb5be62a83144df13a6c1b262eb2c.jpg;Puzzle
Wii;line-rider-2-unbound;Line Rider 2: Unbound;2008-09-16;https://media.rawg.io/media/screenshots/a5a/a5aeb5be62a83144df13a6c1b262eb2c.jpg;Puzzle
Nintendo DS;gardening-mama;Gardening Mama;2009-02-13;https://media.rawg.io/media/screenshots/ba8/ba87e8d76aba54322cc66877ee84222c.jpg;
Nintendo DS;spongebobs-boating-bash;SpongeBob's Boating Bash;2010-03-02;https://media.rawg.io/media/screenshots/ae8/ae8ea740bbe6e50ce79421aead21d48f.jpg;Racing
Wii;spongebobs-boating-bash;SpongeBob's Boating Bash;2010-03-02;https://media.rawg.io/media/screenshots/ae8/ae8ea740bbe6e50ce79421aead21d48f.jpg;Racing
Nintendo DS;luminous-arc-3-eyes;Luminous Arc 3: Eyes;2009-12-10;https://media.rawg.io/media/screenshots/5a1/5a131028bc59035788c8959fc71dd6a3.jpg;RPG
Nintendo DS;witchs-tale;A Witch's Tale;2009-10-06;https://media.rawg.io/media/screenshots/c90/c90da147d689af3d78e51e52108a5654.jpg;RPG
PC;cars-mater-national-championship-2;Cars Mater-National Championship;2007-10-29;;Racing
Nintendo DS;cars-mater-national-championship-2;Cars Mater-National Championship;2007-10-29;;Racing
Wii;cars-mater-national-championship-2;Cars Mater-National Championship;2007-10-29;;Racing
Game Boy Advance;cars-mater-national-championship-2;Cars Mater-National Championship;2007-10-29;;Racing
Nintendo DS;duke-nukem-critical-mass;Duke Nukem: Critical Mass;2011-06-06;https://media.rawg.io/media/screenshots/9c7/9c79d52117521bdc2dc8cdbd1f1f1829.jpg;Shooter, Action
Nintendo DS;moero-nekketsu-rhythm-damashii-osu-tatakae-ouendan;Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan 2;;https://media.rawg.io/media/screenshots/b6e/b6ef26d2a17044c5338d462d4ca73d3d.jpg;Action
Nintendo DS;nanostray-2;Nanostray 2;2008-03-11;https://media.rawg.io/media/screenshots/931/9317f55a6b9616cf60492ebdf302e798.jpg;
Nintendo DS;battle-of-giants-dragons;Battle of Giants: Dragons;2009-09-29;https://media.rawg.io/media/screenshots/f00/f000ce3052333f139f9d2c0587220f7d.jpg;RPG
Nintendo DS;jake-hunter-detective-story-memories-of-the-past;Jake Hunter Detective Story: Memories of the Past;2009-05-26;https://media.rawg.io/media/screenshots/319/3194c61ac9d62a88b430ce4b12160ed7.jpg;
PC;my-horse-and-me;My Horse and Me;2007-12-18;https://media.rawg.io/media/screenshots/2b9/2b998f4b04b33b185041ea462f1d4299.jpg;Sports
Nintendo DS;my-horse-and-me;My Horse and Me;2007-12-18;https://media.rawg.io/media/screenshots/2b9/2b998f4b04b33b185041ea462f1d4299.jpg;Sports
Wii;my-horse-and-me;My Horse and Me;2007-12-18;https://media.rawg.io/media/screenshots/2b9/2b998f4b04b33b185041ea462f1d4299.jpg;Sports
Nintendo DS;imagine-teacher;Imagine: Teacher;2008-04-15;https://media.rawg.io/media/screenshots/4d6/4d6e2742361ab17a5a57d1ab074b4d47.jpg;Casual, Educational, Simulation
PC;shreks-carnival-craze;Shrek's Carnival Craze Party Games;2008-10-28;https://media.rawg.io/media/screenshots/570/5709e9393c41e4a6dfe5e19b9c0b4d3d.jpg;Arcade
Nintendo DS;shreks-carnival-craze;Shrek's Carnival Craze Party Games;2008-10-28;https://media.rawg.io/media/screenshots/570/5709e9393c41e4a6dfe5e19b9c0b4d3d.jpg;Arcade
PlayStation 2;shreks-carnival-craze;Shrek's Carnival Craze Party Games;2008-10-28;https://media.rawg.io/media/screenshots/570/5709e9393c41e4a6dfe5e19b9c0b4d3d.jpg;Arcade
Wii;shreks-carnival-craze;Shrek's Carnival Craze Party Games;2008-10-28;https://media.rawg.io/media/screenshots/570/5709e9393c41e4a6dfe5e19b9c0b4d3d.jpg;Arcade
Nintendo DS;naruto-shippuden-ninja-destiny-2;NARUTO Shippuden: Ninja Destiny 2;2009-09-15;;
Nintendo DS;mx-vs-atv-untamed-2;MX vs ATV Untamed;2007-12-17;https://media.rawg.io/media/screenshots/eae/eaeacb42f21e86f9b697e6c0bf8b32d6.jpg;Racing, Arcade
PlayStation 3;mx-vs-atv-untamed-2;MX vs ATV Untamed;2007-12-17;https://media.rawg.io/media/screenshots/eae/eaeacb42f21e86f9b697e6c0bf8b32d6.jpg;Racing, Arcade
PlayStation 2;mx-vs-atv-untamed-2;MX vs ATV Untamed;2007-12-17;https://media.rawg.io/media/screenshots/eae/eaeacb42f21e86f9b697e6c0bf8b32d6.jpg;Racing, Arcade
Nintendo DS;42-all-time-classics;42 All Time Classics;2006-09-29;https://media.rawg.io/media/screenshots/79b/79bad0c15f5bc1469b82da67c1e20dc1.jpg;Casual, Board Games
Nintendo DSi;42-all-time-classics;42 All Time Classics;2006-09-29;https://media.rawg.io/media/screenshots/79b/79bad0c15f5bc1469b82da67c1e20dc1.jpg;Casual, Board Games
Nintendo DS;battle-of-giants-mutant-insects;Battle of Giants: Mutant Insects;2010-03-02;https://media.rawg.io/media/screenshots/33b/33ba1133b5d84eb5860a3f8dd3f4d1e8.jpg;RPG
Nintendo DS;battles-of-prince-of-persia;Battles of Prince of Persia;2005-12-06;https://media.rawg.io/media/screenshots/9ba/9ba54171f9472fb5fdb86beec33caa83.jpg;Card, Strategy
Nintendo DS;my-world-my-way;My World, My Way;2009-02-03;https://media.rawg.io/media/screenshots/285/285ff5f6b7c7cabc2bca74dcb711b740.jpg;
PC;night-at-the-museum-battle-of-the-smithsonian;Night at the Museum: Battle of the Smithsonian;2009-05-05;https://media.rawg.io/media/screenshots/5bd/5bdcc1445487694d4871b7d392c13782.jpg;Adventure, Action
Nintendo DS;night-at-the-museum-battle-of-the-smithsonian;Night at the Museum: Battle of the Smithsonian;2009-05-05;https://media.rawg.io/media/screenshots/5bd/5bdcc1445487694d4871b7d392c13782.jpg;Adventure, Action
Xbox 360;night-at-the-museum-battle-of-the-smithsonian;Night at the Museum: Battle of the Smithsonian;2009-05-05;https://media.rawg.io/media/screenshots/5bd/5bdcc1445487694d4871b7d392c13782.jpg;Adventure, Action
Wii;night-at-the-museum-battle-of-the-smithsonian;Night at the Museum: Battle of the Smithsonian;2009-05-05;https://media.rawg.io/media/screenshots/5bd/5bdcc1445487694d4871b7d392c13782.jpg;Adventure, Action
Nintendo DS;pokemon-trozei-2;Pokémon Trozei!;;https://media.rawg.io/media/screenshots/794/794c7bd16b899eb17602a169d9c1a68d.jpg;Action
Nintendo DS;mysims-racing;MySims Racing;2009-06-08;https://media.rawg.io/media/games/fdd/fdd35443c3f26229b8bf45a64d7a85b4.jpg;Racing
Wii;mysims-racing;MySims Racing;2009-06-08;https://media.rawg.io/media/games/fdd/fdd35443c3f26229b8bf45a64d7a85b4.jpg;Racing
PC;major-league-baseball-2k10;Major League Baseball 2K10;2010-03-02;https://media.rawg.io/media/games/3f8/3f826f4de3e298dd9b4c84f090efbbdc.jpg;Sports
Nintendo DS;major-league-baseball-2k10;Major League Baseball 2K10;2010-03-02;https://media.rawg.io/media/games/3f8/3f826f4de3e298dd9b4c84f090efbbdc.jpg;Sports
PlayStation 3;major-league-baseball-2k10;Major League Baseball 2K10;2010-03-02;https://media.rawg.io/media/games/3f8/3f826f4de3e298dd9b4c84f090efbbdc.jpg;Sports
PlayStation 2;major-league-baseball-2k10;Major League Baseball 2K10;2010-03-02;https://media.rawg.io/media/games/3f8/3f826f4de3e298dd9b4c84f090efbbdc.jpg;Sports
Wii;major-league-baseball-2k10;Major League Baseball 2K10;2010-03-02;https://media.rawg.io/media/games/3f8/3f826f4de3e298dd9b4c84f090efbbdc.jpg;Sports
Nintendo DS;bust-a-move-ds;Bust-a-Move DS;2005-12-13;https://media.rawg.io/media/screenshots/c4e/c4e35c7d0274334b4acba7aaaec9da19.jpg;
Nintendo DS;tetris-party-deluxe;Tetris Party Deluxe;2010-05-25;https://media.rawg.io/media/screenshots/5ef/5ef5393f4b418e227574055bbb5c8908.jpg;
Wii;tetris-party-deluxe;Tetris Party Deluxe;2010-05-25;https://media.rawg.io/media/screenshots/5ef/5ef5393f4b418e227574055bbb5c8908.jpg;
Nintendo DS;nanashi-no-game;Nanashi no Game;2008-07-03;https://media.rawg.io/media/screenshots/c67/c67c3472cb5462ca603f9ff722a8c23c.jpg;Adventure, RPG
Nintendo DS;beat-city;Beat City;2010-04-20;https://media.rawg.io/media/screenshots/1fa/1fad86c221aa21ab6735b662eeadfb08.jpg;
Nintendo DS;lunar-dragon-song;Lunar: Dragon Song;;https://media.rawg.io/media/screenshots/370/3707d91b7c3930f564f5769e1fc828c8.jpg;Action
Nintendo DS;pac-pix;Pac-Pix;2005-04-26;;
Nintendo DS;art-style-boxlife;Art Style: BOXLIFE;2009-06-22;https://media.rawg.io/media/screenshots/8e5/8e58b15d8e2c984e3026be58df425db2.jpg;Casual, Action, Puzzle
Nintendo DSi;art-style-boxlife;Art Style: BOXLIFE;2009-06-22;https://media.rawg.io/media/screenshots/8e5/8e58b15d8e2c984e3026be58df425db2.jpg;Casual, Action, Puzzle
Nintendo DS;draglade;Draglade;2007-12-04;https://media.rawg.io/media/screenshots/953/9539a9c5fe6e16363baaa6378c875a14.jpg;
Nintendo DS;ultimate-mortal-kombat;Ultimate Mortal Kombat;;https://media.rawg.io/media/screenshots/6bb/6bbdd2f911e60847ed7143dfec5c04f3.jpg;Action
Nintendo DS;away-shuffle-dungeon;AWAY Shuffle Dungeon;2008-12-02;https://media.rawg.io/media/screenshots/979/979b43f6ee7059d08180bd8198926dfb.jpg;
PC;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
Nintendo Switch;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
iOS;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
Nintendo DS;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
macOS;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
Linux;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
PS Vita;dreamwalker;Dreamwalker;2011-06-06;https://media.rawg.io/media/screenshots/ee1/ee1344c2f3374cee219a76f10bab660f.jpg;Indie, Adventure, Puzzle
Nintendo DS;phineas-and-ferb;Phineas and Ferb;2009-02-03;https://media.rawg.io/media/screenshots/1b7/1b7002e441d1b957190da45e5580a776.jpg;Platformer, Action
iOS;hero-of-sparta;Hero of Sparta;2009-10-01;https://media.rawg.io/media/screenshots/f2c/f2ce6511c60270d5e7e6249e4290cfe2.jpg;Adventure, Action, RPG
Android;hero-of-sparta;Hero of Sparta;2009-10-01;https://media.rawg.io/media/screenshots/f2c/f2ce6511c60270d5e7e6249e4290cfe2.jpg;Adventure, Action, RPG
Nintendo DS;hero-of-sparta;Hero of Sparta;2009-10-01;https://media.rawg.io/media/screenshots/f2c/f2ce6511c60270d5e7e6249e4290cfe2.jpg;Adventure, Action, RPG
PlayStation 3;hero-of-sparta;Hero of Sparta;2009-10-01;https://media.rawg.io/media/screenshots/f2c/f2ce6511c60270d5e7e6249e4290cfe2.jpg;Adventure, Action, RPG
PSP;hero-of-sparta;Hero of Sparta;2009-10-01;https://media.rawg.io/media/screenshots/f2c/f2ce6511c60270d5e7e6249e4290cfe2.jpg;Adventure, Action, RPG
Nintendo DS;polarium;Polarium;2005-04-18;https://media.rawg.io/media/screenshots/302/30229a6c1c458e6f08aa8b56ad3c736e.jpg;
Nintendo DS;tony-hawks-motion;Tony Hawk's Motion;2008-11-18;https://media.rawg.io/media/screenshots/ce8/ce8728cfa391d1a820d20f3e9732462a.jpg;Sports
Nintendo DS;saga-2-hihou-densetsu-goddess-of-destiny;SaGa 2: Hihou Densetsu: Goddess of Destiny;2009-09-17;https://media.rawg.io/media/screenshots/919/9196569ae81507e0f2125e29a47a1a41.jpg;RPG
Nintendo DS;transformers-autobots;Transformers: Autobots;2007-06-26;;
Nintendo DS;guitar-hero-on-tour-modern-hits;Guitar Hero On Tour: Modern Hits;2009-06-09;https://media.rawg.io/media/screenshots/704/704d82d04756ecc2de6bc338d423df8e.jpg;
Nintendo DS;moshi-monsters-moshling-zoo;Moshi Monsters Moshling Zoo;2011-11-08;https://media.rawg.io/media/screenshots/64c/64cc1b94687e27256b527d368a5575ab.jpg;
Nintendo DS;dracula-undead-awakening;Dracula - Undead Awakening;2009-11-30;https://media.rawg.io/media/screenshots/26e/26edf203299ac1d20f7c047d9b800f04.jpg;Shooter, Arcade, Action
PlayStation 3;dracula-undead-awakening;Dracula - Undead Awakening;2009-11-30;https://media.rawg.io/media/screenshots/26e/26edf203299ac1d20f7c047d9b800f04.jpg;Shooter, Arcade, Action
PSP;dracula-undead-awakening;Dracula - Undead Awakening;2009-11-30;https://media.rawg.io/media/screenshots/26e/26edf203299ac1d20f7c047d9b800f04.jpg;Shooter, Arcade, Action
Wii;dracula-undead-awakening;Dracula - Undead Awakening;2009-11-30;https://media.rawg.io/media/screenshots/26e/26edf203299ac1d20f7c047d9b800f04.jpg;Shooter, Arcade, Action
Nintendo DS;pet-society;Pet Society;2008-08-08;https://media.rawg.io/media/screenshots/c48/c4838630670e7604438dbb03edeaef16.jpeg;Casual
Web;pet-society;Pet Society;2008-08-08;https://media.rawg.io/media/screenshots/c48/c4838630670e7604438dbb03edeaef16.jpeg;Casual
Nintendo DS;bomberman-2;Bomberman 2;2008-12-04;https://media.rawg.io/media/screenshots/2d0/2d0bf9e6e4063c024a0256477137b79b.jpg;Action
Nintendo DS;luxor-pharaohs-challenge-2;Luxor: Pharaoh's Challenge;2007-11-20;https://media.rawg.io/media/games/37b/37b44424a46cbf0566eff8fd4aeff991.jpg;Puzzle
PlayStation 2;luxor-pharaohs-challenge-2;Luxor: Pharaoh's Challenge;2007-11-20;https://media.rawg.io/media/games/37b/37b44424a46cbf0566eff8fd4aeff991.jpg;Puzzle
PSP;luxor-pharaohs-challenge-2;Luxor: Pharaoh's Challenge;2007-11-20;https://media.rawg.io/media/games/37b/37b44424a46cbf0566eff8fd4aeff991.jpg;Puzzle
Wii;luxor-pharaohs-challenge-2;Luxor: Pharaoh's Challenge;2007-11-20;https://media.rawg.io/media/games/37b/37b44424a46cbf0566eff8fd4aeff991.jpg;Puzzle
Nintendo DS;cartoon-network-racing;Cartoon Network Racing;2006-11-30;https://media.rawg.io/media/games/ccb/ccb704b3177e58348661b5f6e9d9e162.jpg;Racing
PlayStation 2;cartoon-network-racing;Cartoon Network Racing;2006-11-30;https://media.rawg.io/media/games/ccb/ccb704b3177e58348661b5f6e9d9e162.jpg;Racing
PC;mr-bean;Mr. Bean;2009-02-20;https://media.rawg.io/media/screenshots/c91/c912a7a8f8950eea3baab1a5d906d6b9.jpg;Arcade
Nintendo DS;mr-bean;Mr. Bean;2009-02-20;https://media.rawg.io/media/screenshots/c91/c912a7a8f8950eea3baab1a5d906d6b9.jpg;Arcade
PlayStation 2;mr-bean;Mr. Bean;2009-02-20;https://media.rawg.io/media/screenshots/c91/c912a7a8f8950eea3baab1a5d906d6b9.jpg;Arcade
Nintendo DS;bleach-dark-souls;Bleach: Dark Souls;2007-02-15;https://media.rawg.io/media/games/407/4076e0d821786c0a4be53064d9d10d76.jpg;Action, Fighting
Nintendo DS;space-invaders-extreme-2;Space Invaders Extreme 2;2009-10-20;https://media.rawg.io/media/screenshots/cbd/cbd2248cdb42dba5c49b7f502be37312.jpg;
PC;insecticide;Insecticide;2008-03-11;https://media.rawg.io/media/screenshots/b7b/b7b86eae655c8b10dc8e4c4610697dc2.jpg;Adventure
Nintendo DS;insecticide;Insecticide;2008-03-11;https://media.rawg.io/media/screenshots/b7b/b7b86eae655c8b10dc8e4c4610697dc2.jpg;Adventure
Nintendo DS;scooby-doo-whos-watching-who;Scooby-Doo! Who's Watching Who? (NDS);2006-10-16;https://media.rawg.io/media/games/d7f/d7fb150d213f7fc0315e8a834f11be86.jpg;Adventure
PC;petz-dogz-2-2;Petz Dogz 2;2007-11-13;https://media.rawg.io/media/screenshots/820/8209db672d136ebfe4603bfc65c2c1d8.jpg;
Nintendo DS;petz-dogz-2-2;Petz Dogz 2;2007-11-13;https://media.rawg.io/media/screenshots/820/8209db672d136ebfe4603bfc65c2c1d8.jpg;
Nintendo DS;clubhouse-games;Clubhouse Games;2006-10-09;https://media.rawg.io/media/screenshots/b5f/b5f4ada03ffdc449fbe4f71243f57d25.jpg;Board Games, Puzzle
iOS;touch-detective-2-12;Touch Detective 2 ½;2007-10-17;https://media.rawg.io/media/screenshots/b1c/b1cf3fa41b081074749b8c6ab2ee09e6.jpg;Adventure
Nintendo DS;touch-detective-2-12;Touch Detective 2 ½;2007-10-17;https://media.rawg.io/media/screenshots/b1c/b1cf3fa41b081074749b8c6ab2ee09e6.jpg;Adventure
Nintendo DS;shepherds-crossing-2-ds;Shepherd's Crossing 2 (DS);2010-01-01;https://media.rawg.io/media/games/f33/f331940bcf5e3ae863ff0d35d9cd1e14.jpg;Strategy, Adventure
Nintendo DS;bleach-the-3rd-phantom;Bleach: The 3rd Phantom;2009-09-15;https://media.rawg.io/media/games/5a7/5a7b7080561be0e6932be62e4ac0252f.jpg;Strategy
Nintendo DS;korg-ds-10;KORG DS-10;2008-11-04;https://media.rawg.io/media/screenshots/586/58600b5b00cca71c77789c5d125aad64.jpg;
Nintendo DS;personal-trainer-walking;Personal Trainer: Walking;2009-05-26;https://media.rawg.io/media/screenshots/3ed/3ed0f90ace5df2a81e16f3f8c08aea6d.jpg;Casual
Nintendo DS;animal-crossing-clock;Animal Crossing Clock;2009-05-04;https://media.rawg.io/media/screenshots/12c/12ceb17956711eef4a020fe773ede73b.jpg;
PC;bridge-3;Bridge;1992-01-01;https://media.rawg.io/media/screenshots/6ce/6cef9ab6e425d72ab78f4554c34a9d8a.jpg;Card
Nintendo DS;bridge-3;Bridge;1992-01-01;https://media.rawg.io/media/screenshots/6ce/6cef9ab6e425d72ab78f4554c34a9d8a.jpg;Card
Nintendo DS;tengai-makyo-ii-manji-maru;Far East of Eden II: Manji Maru;1992-03-26;https://media.rawg.io/media/games/638/6382fe535b43e435f9baddbedbcddc27.jpg;RPG
PlayStation 2;tengai-makyo-ii-manji-maru;Far East of Eden II: Manji Maru;1992-03-26;https://media.rawg.io/media/games/638/6382fe535b43e435f9baddbedbcddc27.jpg;RPG
GameCube;tengai-makyo-ii-manji-maru;Far East of Eden II: Manji Maru;1992-03-26;https://media.rawg.io/media/games/638/6382fe535b43e435f9baddbedbcddc27.jpg;RPG
PC;my-exotic-farm;My Exotic Farm;2007-07-31;https://media.rawg.io/media/screenshots/9a3/9a322ca992818a196b71c7ffe8b61e62.jpg;Casual, Strategy, Simulation
Nintendo 3DS;my-exotic-farm;My Exotic Farm;2007-07-31;https://media.rawg.io/media/screenshots/9a3/9a322ca992818a196b71c7ffe8b61e62.jpg;Casual, Strategy, Simulation
Nintendo DS;my-exotic-farm;My Exotic Farm;2007-07-31;https://media.rawg.io/media/screenshots/9a3/9a322ca992818a196b71c7ffe8b61e62.jpg;Casual, Strategy, Simulation
Wii U;my-exotic-farm;My Exotic Farm;2007-07-31;https://media.rawg.io/media/screenshots/9a3/9a322ca992818a196b71c7ffe8b61e62.jpg;Casual, Strategy, Simulation
Nintendo Switch;snk-vs-capcom-card-fighters-clash;SNK vs. Capcom: Card Fighters Clash;2006-12-01;https://media.rawg.io/media/screenshots/f31/f31b3c26fcbde39ea1719c29f28515f1.jpg;Action
Nintendo DS;snk-vs-capcom-card-fighters-clash;SNK vs. Capcom: Card Fighters Clash;2006-12-01;https://media.rawg.io/media/screenshots/f31/f31b3c26fcbde39ea1719c29f28515f1.jpg;Action
Neo Geo;snk-vs-capcom-card-fighters-clash;SNK vs. Capcom: Card Fighters Clash;2006-12-01;https://media.rawg.io/media/screenshots/f31/f31b3c26fcbde39ea1719c29f28515f1.jpg;Action
iOS;jellycar-2;JellyCar 2;2010-11-23;https://media.rawg.io/media/screenshots/2ea/2ea3f51767e204e8ef0a17417d6cf53f.jpg;Racing, Action
Nintendo DS;jellycar-2;JellyCar 2;2010-11-23;https://media.rawg.io/media/screenshots/2ea/2ea3f51767e204e8ef0a17417d6cf53f.jpg;Racing, Action
PlayStation 3;jellycar-2;JellyCar 2;2010-11-23;https://media.rawg.io/media/screenshots/2ea/2ea3f51767e204e8ef0a17417d6cf53f.jpg;Racing, Action
PS Vita;jellycar-2;JellyCar 2;2010-11-23;https://media.rawg.io/media/screenshots/2ea/2ea3f51767e204e8ef0a17417d6cf53f.jpg;Racing, Action
PSP;jellycar-2;JellyCar 2;2010-11-23;https://media.rawg.io/media/screenshots/2ea/2ea3f51767e204e8ef0a17417d6cf53f.jpg;Racing, Action
Wii;jellycar-2;JellyCar 2;2010-11-23;https://media.rawg.io/media/screenshots/2ea/2ea3f51767e204e8ef0a17417d6cf53f.jpg;Racing, Action
Nintendo DS;dogz;Dogz;2006-11-22;https://media.rawg.io/media/screenshots/299/29914a603f23258dbf9400c099fe033f.jpg;
Nintendo DS;fifa-soccer-06;FIFA Soccer 06;2005-10-04;;
Nintendo DS;asphalt-urban-gt-2;Asphalt Urban GT 2;2006-11-14;https://media.rawg.io/media/screenshots/99c/99cace4b29e876039ea2944444c39e00.jpg;Racing
PSP;asphalt-urban-gt-2;Asphalt Urban GT 2;2006-11-14;https://media.rawg.io/media/screenshots/99c/99cace4b29e876039ea2944444c39e00.jpg;Racing
Nintendo DS;dinosaur-king;Dinosaur King;2008-09-23;https://media.rawg.io/media/screenshots/856/85647639762c06cfa487f1b2d5839bb8.jpg;
Nintendo DS;soul-eater-medusas-conspiracy;Soul Eater: Medusa no Inbou;2008-10-23;https://media.rawg.io/media/games/9e5/9e5b328d53f36a5750fcf6d216e3d8ef.jpg;Action
Nintendo DS;inazuma-eleven-2-firestorm;Inazuma Eleven 2: FireStorm;2009-10-01;;RPG, Sports
iOS;jenga;Jenga;2007-11-13;https://media.rawg.io/media/screenshots/481/481f847beed86841c171cd3dee8b8c7c.jpg;Casual, Board Games, Puzzle
Android;jenga;Jenga;2007-11-13;https://media.rawg.io/media/screenshots/481/481f847beed86841c171cd3dee8b8c7c.jpg;Casual, Board Games, Puzzle
Nintendo DS;jenga;Jenga;2007-11-13;https://media.rawg.io/media/screenshots/481/481f847beed86841c171cd3dee8b8c7c.jpg;Casual, Board Games, Puzzle
Wii;jenga;Jenga;2007-11-13;https://media.rawg.io/media/screenshots/481/481f847beed86841c171cd3dee8b8c7c.jpg;Casual, Board Games, Puzzle
PC;cocoto-kart-racer;Cocoto Kart Racer;2005-03-02;https://media.rawg.io/media/screenshots/abc/abcee683426b0793bfb7aea0aad40048.jpg;Racing, Arcade
Nintendo DS;cocoto-kart-racer;Cocoto Kart Racer;2005-03-02;https://media.rawg.io/media/screenshots/abc/abcee683426b0793bfb7aea0aad40048.jpg;Racing, Arcade
PlayStation 2;cocoto-kart-racer;Cocoto Kart Racer;2005-03-02;https://media.rawg.io/media/screenshots/abc/abcee683426b0793bfb7aea0aad40048.jpg;Racing, Arcade
