platform;slug;name;released;background_image;genre
PlayStation 4;grand-theft-auto-san-andreas-the-definitive-editio;Grand Theft Auto: San Andreas – The Definitive Edition;2021-11-11;https://media.rawg.io/media/games/ae3/ae3ba4e4d73ab8ec9dd6bfd8ab9d4efb.jpg;Adventure, Action
Xbox One;grand-theft-auto-san-andreas-the-definitive-editio;Grand Theft Auto: San Andreas – The Definitive Edition;2021-11-11;https://media.rawg.io/media/games/ae3/ae3ba4e4d73ab8ec9dd6bfd8ab9d4efb.jpg;Adventure, Action
Xbox Series S/X;grand-theft-auto-san-andreas-the-definitive-editio;Grand Theft Auto: San Andreas – The Definitive Edition;2021-11-11;https://media.rawg.io/media/games/ae3/ae3ba4e4d73ab8ec9dd6bfd8ab9d4efb.jpg;Adventure, Action
Nintendo Switch;grand-theft-auto-san-andreas-the-definitive-editio;Grand Theft Auto: San Andreas – The Definitive Edition;2021-11-11;https://media.rawg.io/media/games/ae3/ae3ba4e4d73ab8ec9dd6bfd8ab9d4efb.jpg;Adventure, Action
PS Vita;grand-theft-auto-san-andreas-the-definitive-editio;Grand Theft Auto: San Andreas – The Definitive Edition;2021-11-11;https://media.rawg.io/media/games/ae3/ae3ba4e4d73ab8ec9dd6bfd8ab9d4efb.jpg;Adventure, Action
PC;star-wars-jedi-survivor;Star Wars Jedi: Survivor;2023-04-27;https://media.rawg.io/media/games/3e4/3e43e29ae126ef951842393f5ff7f33a.jpg;Adventure, Action
PlayStation 5;star-wars-jedi-survivor;Star Wars Jedi: Survivor;2023-04-27;https://media.rawg.io/media/games/3e4/3e43e29ae126ef951842393f5ff7f33a.jpg;Adventure, Action
Xbox Series S/X;star-wars-jedi-survivor;Star Wars Jedi: Survivor;2023-04-27;https://media.rawg.io/media/games/3e4/3e43e29ae126ef951842393f5ff7f33a.jpg;Adventure, Action
PC;tiny-tinas-wonderlands;Tiny Tina's Wonderlands;2022-03-25;https://media.rawg.io/media/games/13b/13b029c381614a8e557f442cff488bb3.jpg;Shooter, Adventure, Action, RPG
PlayStation 5;tiny-tinas-wonderlands;Tiny Tina's Wonderlands;2022-03-25;https://media.rawg.io/media/games/13b/13b029c381614a8e557f442cff488bb3.jpg;Shooter, Adventure, Action, RPG
Xbox One;tiny-tinas-wonderlands;Tiny Tina's Wonderlands;2022-03-25;https://media.rawg.io/media/games/13b/13b029c381614a8e557f442cff488bb3.jpg;Shooter, Adventure, Action, RPG
PlayStation 4;tiny-tinas-wonderlands;Tiny Tina's Wonderlands;2022-03-25;https://media.rawg.io/media/games/13b/13b029c381614a8e557f442cff488bb3.jpg;Shooter, Adventure, Action, RPG
Xbox Series S/X;tiny-tinas-wonderlands;Tiny Tina's Wonderlands;2022-03-25;https://media.rawg.io/media/games/13b/13b029c381614a8e557f442cff488bb3.jpg;Shooter, Adventure, Action, RPG
PC;chivalry-2;Chivalry 2;2021-06-08;https://media.rawg.io/media/screenshots/d3e/d3ed3ab5f11f8f6294dd561c16dccdf8.jpg;Action, Fighting
PlayStation 5;chivalry-2;Chivalry 2;2021-06-08;https://media.rawg.io/media/screenshots/d3e/d3ed3ab5f11f8f6294dd561c16dccdf8.jpg;Action, Fighting
Xbox One;chivalry-2;Chivalry 2;2021-06-08;https://media.rawg.io/media/screenshots/d3e/d3ed3ab5f11f8f6294dd561c16dccdf8.jpg;Action, Fighting
PlayStation 4;chivalry-2;Chivalry 2;2021-06-08;https://media.rawg.io/media/screenshots/d3e/d3ed3ab5f11f8f6294dd561c16dccdf8.jpg;Action, Fighting
Xbox Series S/X;chivalry-2;Chivalry 2;2021-06-08;https://media.rawg.io/media/screenshots/d3e/d3ed3ab5f11f8f6294dd561c16dccdf8.jpg;Action, Fighting
PC;endzone-a-world-apart;Endzone - A World Apart;2021-03-18;https://media.rawg.io/media/screenshots/363/363774f9eef34d299fcd0ba378e7e89b.jpg;Strategy, Indie, Simulation
PlayStation 5;endzone-a-world-apart;Endzone - A World Apart;2021-03-18;https://media.rawg.io/media/screenshots/363/363774f9eef34d299fcd0ba378e7e89b.jpg;Strategy, Indie, Simulation
Xbox Series S/X;endzone-a-world-apart;Endzone - A World Apart;2021-03-18;https://media.rawg.io/media/screenshots/363/363774f9eef34d299fcd0ba378e7e89b.jpg;Strategy, Indie, Simulation
PC;the-finals;The Finals;2023-12-07;https://media.rawg.io/media/games/fa2/fa28280bb6f7bec50b94bc821d412795.jpg;Shooter, Action
PlayStation 5;the-finals;The Finals;2023-12-07;https://media.rawg.io/media/games/fa2/fa28280bb6f7bec50b94bc821d412795.jpg;Shooter, Action
Xbox Series S/X;the-finals;The Finals;2023-12-07;https://media.rawg.io/media/games/fa2/fa28280bb6f7bec50b94bc821d412795.jpg;Shooter, Action
PlayStation 5;marvels-spider-man-2;Marvel's Spider-Man 2;2023-10-20;https://media.rawg.io/media/games/7ae/7ae5a14cdb4ab222a134c15f4629e430.jpg;Action
PC;system-shock;System Shock;2023-05-30;https://media.rawg.io/media/games/e98/e98c259aeac26d1ef5c1affc670eec83.jpg;Shooter, Adventure, Action
PlayStation 5;system-shock;System Shock;2023-05-30;https://media.rawg.io/media/games/e98/e98c259aeac26d1ef5c1affc670eec83.jpg;Shooter, Adventure, Action
Xbox One;system-shock;System Shock;2023-05-30;https://media.rawg.io/media/games/e98/e98c259aeac26d1ef5c1affc670eec83.jpg;Shooter, Adventure, Action
PlayStation 4;system-shock;System Shock;2023-05-30;https://media.rawg.io/media/games/e98/e98c259aeac26d1ef5c1affc670eec83.jpg;Shooter, Adventure, Action
Xbox Series S/X;system-shock;System Shock;2023-05-30;https://media.rawg.io/media/games/e98/e98c259aeac26d1ef5c1affc670eec83.jpg;Shooter, Adventure, Action
Linux;system-shock;System Shock;2023-05-30;https://media.rawg.io/media/games/e98/e98c259aeac26d1ef5c1affc670eec83.jpg;Shooter, Adventure, Action
PC;deliver-us-the-moon;Deliver Us the Moon;2019-10-09;https://media.rawg.io/media/games/4c0/4c00f2f0436cde8c5eaecbf7607aff7c.jpg;Indie, Adventure, Action
PlayStation 5;deliver-us-the-moon;Deliver Us the Moon;2019-10-09;https://media.rawg.io/media/games/4c0/4c00f2f0436cde8c5eaecbf7607aff7c.jpg;Indie, Adventure, Action
Xbox One;deliver-us-the-moon;Deliver Us the Moon;2019-10-09;https://media.rawg.io/media/games/4c0/4c00f2f0436cde8c5eaecbf7607aff7c.jpg;Indie, Adventure, Action
PlayStation 4;deliver-us-the-moon;Deliver Us the Moon;2019-10-09;https://media.rawg.io/media/games/4c0/4c00f2f0436cde8c5eaecbf7607aff7c.jpg;Indie, Adventure, Action
Xbox Series S/X;deliver-us-the-moon;Deliver Us the Moon;2019-10-09;https://media.rawg.io/media/games/4c0/4c00f2f0436cde8c5eaecbf7607aff7c.jpg;Indie, Adventure, Action
Nintendo Switch;deliver-us-the-moon;Deliver Us the Moon;2019-10-09;https://media.rawg.io/media/games/4c0/4c00f2f0436cde8c5eaecbf7607aff7c.jpg;Indie, Adventure, Action
PC;lies-of-p;Lies Of P;2023-09-19;https://media.rawg.io/media/games/458/45838becd01e929b6be8b88d655cebfc.jpg;Action, RPG
PlayStation 5;lies-of-p;Lies Of P;2023-09-19;https://media.rawg.io/media/games/458/45838becd01e929b6be8b88d655cebfc.jpg;Action, RPG
Xbox One;lies-of-p;Lies Of P;2023-09-19;https://media.rawg.io/media/games/458/45838becd01e929b6be8b88d655cebfc.jpg;Action, RPG
PlayStation 4;lies-of-p;Lies Of P;2023-09-19;https://media.rawg.io/media/games/458/45838becd01e929b6be8b88d655cebfc.jpg;Action, RPG
Xbox Series S/X;lies-of-p;Lies Of P;2023-09-19;https://media.rawg.io/media/games/458/45838becd01e929b6be8b88d655cebfc.jpg;Action, RPG
macOS;lies-of-p;Lies Of P;2023-09-19;https://media.rawg.io/media/games/458/45838becd01e929b6be8b88d655cebfc.jpg;Action, RPG
PC;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
PlayStation 5;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
Xbox One;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
PlayStation 4;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
Nintendo Switch;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
macOS;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
Linux;art-of-rally;art of rally;2020-09-23;https://media.rawg.io/media/games/f9a/f9a3b8c9d6ae61e29bd45782040d2c7e.jpg;Racing, Indie, Sports
PC;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
PlayStation 5;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
Xbox One;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
PlayStation 4;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
Xbox Series S/X;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
Nintendo Switch;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
macOS;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
Linux;the-pedestrian;The Pedestrian;2020-01-29;https://media.rawg.io/media/screenshots/789/789144172022eb539a9fe76e5ca61527.jpg;Indie, Platformer, Adventure, Puzzle
PC;aliens-fireteam;Aliens: Fireteam Elite;2021-08-23;https://media.rawg.io/media/games/bb8/bb8a1de04cf151b55bcb9b5a38ba9a0b.jpg;Shooter, Action, RPG
PlayStation 5;aliens-fireteam;Aliens: Fireteam Elite;2021-08-23;https://media.rawg.io/media/games/bb8/bb8a1de04cf151b55bcb9b5a38ba9a0b.jpg;Shooter, Action, RPG
Xbox One;aliens-fireteam;Aliens: Fireteam Elite;2021-08-23;https://media.rawg.io/media/games/bb8/bb8a1de04cf151b55bcb9b5a38ba9a0b.jpg;Shooter, Action, RPG
PlayStation 4;aliens-fireteam;Aliens: Fireteam Elite;2021-08-23;https://media.rawg.io/media/games/bb8/bb8a1de04cf151b55bcb9b5a38ba9a0b.jpg;Shooter, Action, RPG
Xbox Series S/X;aliens-fireteam;Aliens: Fireteam Elite;2021-08-23;https://media.rawg.io/media/games/bb8/bb8a1de04cf151b55bcb9b5a38ba9a0b.jpg;Shooter, Action, RPG
PC;necromunda-hired-gun;Necromunda: Hired Gun;2021-05-31;https://media.rawg.io/media/games/759/7598ff65521e54fc58cb4578c5f2134c.jpg;Strategy, Shooter, Adventure, Action
PlayStation 5;necromunda-hired-gun;Necromunda: Hired Gun;2021-05-31;https://media.rawg.io/media/games/759/7598ff65521e54fc58cb4578c5f2134c.jpg;Strategy, Shooter, Adventure, Action
Xbox One;necromunda-hired-gun;Necromunda: Hired Gun;2021-05-31;https://media.rawg.io/media/games/759/7598ff65521e54fc58cb4578c5f2134c.jpg;Strategy, Shooter, Adventure, Action
PlayStation 4;necromunda-hired-gun;Necromunda: Hired Gun;2021-05-31;https://media.rawg.io/media/games/759/7598ff65521e54fc58cb4578c5f2134c.jpg;Strategy, Shooter, Adventure, Action
Xbox Series S/X;necromunda-hired-gun;Necromunda: Hired Gun;2021-05-31;https://media.rawg.io/media/games/759/7598ff65521e54fc58cb4578c5f2134c.jpg;Strategy, Shooter, Adventure, Action
PC;roki;Röki;2020-07-23;https://media.rawg.io/media/games/8ea/8eafa15945b94ce0f4e90f5db6fda419.jpg;Indie, Adventure
PlayStation 5;roki;Röki;2020-07-23;https://media.rawg.io/media/games/8ea/8eafa15945b94ce0f4e90f5db6fda419.jpg;Indie, Adventure
Xbox Series S/X;roki;Röki;2020-07-23;https://media.rawg.io/media/games/8ea/8eafa15945b94ce0f4e90f5db6fda419.jpg;Indie, Adventure
Nintendo Switch;roki;Röki;2020-07-23;https://media.rawg.io/media/games/8ea/8eafa15945b94ce0f4e90f5db6fda419.jpg;Indie, Adventure
macOS;roki;Röki;2020-07-23;https://media.rawg.io/media/games/8ea/8eafa15945b94ce0f4e90f5db6fda419.jpg;Indie, Adventure
PC;paradise-lost;Paradise Lost;2021-03-24;https://media.rawg.io/media/games/781/7819f502c1352af1ccca234a28086d55.jpg;Adventure, Action, RPG, Casual, Indie
PlayStation 5;paradise-lost;Paradise Lost;2021-03-24;https://media.rawg.io/media/games/781/7819f502c1352af1ccca234a28086d55.jpg;Adventure, Action, RPG, Casual, Indie
Xbox One;paradise-lost;Paradise Lost;2021-03-24;https://media.rawg.io/media/games/781/7819f502c1352af1ccca234a28086d55.jpg;Adventure, Action, RPG, Casual, Indie
PlayStation 4;paradise-lost;Paradise Lost;2021-03-24;https://media.rawg.io/media/games/781/7819f502c1352af1ccca234a28086d55.jpg;Adventure, Action, RPG, Casual, Indie
Xbox Series S/X;paradise-lost;Paradise Lost;2021-03-24;https://media.rawg.io/media/games/781/7819f502c1352af1ccca234a28086d55.jpg;Adventure, Action, RPG, Casual, Indie
PC;postal-redux;POSTAL Redux;2016-05-20;https://media.rawg.io/media/screenshots/129/12989022cbe47a25cdfd1f6bf8c43247.jpg;Shooter, Indie, Action
PlayStation 5;postal-redux;POSTAL Redux;2016-05-20;https://media.rawg.io/media/screenshots/129/12989022cbe47a25cdfd1f6bf8c43247.jpg;Shooter, Indie, Action
PlayStation 4;postal-redux;POSTAL Redux;2016-05-20;https://media.rawg.io/media/screenshots/129/12989022cbe47a25cdfd1f6bf8c43247.jpg;Shooter, Indie, Action
Nintendo Switch;postal-redux;POSTAL Redux;2016-05-20;https://media.rawg.io/media/screenshots/129/12989022cbe47a25cdfd1f6bf8c43247.jpg;Shooter, Indie, Action
PC;in-sound-mind;In Sound Mind;2021-09-28;https://media.rawg.io/media/games/368/368f7cbd6a2f8f3acfab929873e89d0c.jpg;Indie, Adventure, Action
PlayStation 5;in-sound-mind;In Sound Mind;2021-09-28;https://media.rawg.io/media/games/368/368f7cbd6a2f8f3acfab929873e89d0c.jpg;Indie, Adventure, Action
Xbox One;in-sound-mind;In Sound Mind;2021-09-28;https://media.rawg.io/media/games/368/368f7cbd6a2f8f3acfab929873e89d0c.jpg;Indie, Adventure, Action
Xbox Series S/X;in-sound-mind;In Sound Mind;2021-09-28;https://media.rawg.io/media/games/368/368f7cbd6a2f8f3acfab929873e89d0c.jpg;Indie, Adventure, Action
Nintendo Switch;in-sound-mind;In Sound Mind;2021-09-28;https://media.rawg.io/media/games/368/368f7cbd6a2f8f3acfab929873e89d0c.jpg;Indie, Adventure, Action
PC;the-walking-dead-saints-sinners;The Walking Dead: Saints & Sinners;2020-01-23;https://media.rawg.io/media/games/645/645a25441b6559e2850cc5731dbde551.jpg;Adventure, Action, RPG, Strategy, Simulation, Indie
PlayStation 5;the-walking-dead-saints-sinners;The Walking Dead: Saints & Sinners;2020-01-23;https://media.rawg.io/media/games/645/645a25441b6559e2850cc5731dbde551.jpg;Adventure, Action, RPG, Strategy, Simulation, Indie
PlayStation 4;the-walking-dead-saints-sinners;The Walking Dead: Saints & Sinners;2020-01-23;https://media.rawg.io/media/games/645/645a25441b6559e2850cc5731dbde551.jpg;Adventure, Action, RPG, Strategy, Simulation, Indie
PC;alan-wake-remastered;Alan Wake Remastered;2021-10-05;https://media.rawg.io/media/games/685/685812b147f42b08e94391defa972898.jpg;Adventure, Action
PlayStation 5;alan-wake-remastered;Alan Wake Remastered;2021-10-05;https://media.rawg.io/media/games/685/685812b147f42b08e94391defa972898.jpg;Adventure, Action
Xbox One;alan-wake-remastered;Alan Wake Remastered;2021-10-05;https://media.rawg.io/media/games/685/685812b147f42b08e94391defa972898.jpg;Adventure, Action
PlayStation 4;alan-wake-remastered;Alan Wake Remastered;2021-10-05;https://media.rawg.io/media/games/685/685812b147f42b08e94391defa972898.jpg;Adventure, Action
Xbox Series S/X;alan-wake-remastered;Alan Wake Remastered;2021-10-05;https://media.rawg.io/media/games/685/685812b147f42b08e94391defa972898.jpg;Adventure, Action
Nintendo Switch;alan-wake-remastered;Alan Wake Remastered;2021-10-05;https://media.rawg.io/media/games/685/685812b147f42b08e94391defa972898.jpg;Adventure, Action
PC;judgment-2;Judgment;2018-12-13;https://media.rawg.io/media/games/338/33848ebb15683ea022c08f39f01b810f.jpg;Adventure, Action
PlayStation 5;judgment-2;Judgment;2018-12-13;https://media.rawg.io/media/games/338/33848ebb15683ea022c08f39f01b810f.jpg;Adventure, Action
PlayStation 4;judgment-2;Judgment;2018-12-13;https://media.rawg.io/media/games/338/33848ebb15683ea022c08f39f01b810f.jpg;Adventure, Action
Xbox Series S/X;judgment-2;Judgment;2018-12-13;https://media.rawg.io/media/games/338/33848ebb15683ea022c08f39f01b810f.jpg;Adventure, Action
PC;toem;TOEM;2021-09-16;https://media.rawg.io/media/games/1e5/1e59099701f55d861ae26905164156fa.jpg;Casual, Indie, Adventure
PlayStation 5;toem;TOEM;2021-09-16;https://media.rawg.io/media/games/1e5/1e59099701f55d861ae26905164156fa.jpg;Casual, Indie, Adventure
Nintendo Switch;toem;TOEM;2021-09-16;https://media.rawg.io/media/games/1e5/1e59099701f55d861ae26905164156fa.jpg;Casual, Indie, Adventure
macOS;toem;TOEM;2021-09-16;https://media.rawg.io/media/games/1e5/1e59099701f55d861ae26905164156fa.jpg;Casual, Indie, Adventure
PC;first-class-trouble;First Class Trouble;2021-11-02;https://media.rawg.io/media/screenshots/510/51044509a3c55f107763f0593a89cb22.jpg;Indie
PlayStation 5;first-class-trouble;First Class Trouble;2021-11-02;https://media.rawg.io/media/screenshots/510/51044509a3c55f107763f0593a89cb22.jpg;Indie
PC;valorant;Valorant;2020-06-02;https://media.rawg.io/media/games/b11/b11127b9ee3c3701bd15b9af3286d20e.jpg;Shooter, Strategy, Action
PlayStation 5;valorant;Valorant;2020-06-02;https://media.rawg.io/media/games/b11/b11127b9ee3c3701bd15b9af3286d20e.jpg;Shooter, Strategy, Action
Xbox Series S/X;valorant;Valorant;2020-06-02;https://media.rawg.io/media/games/b11/b11127b9ee3c3701bd15b9af3286d20e.jpg;Shooter, Strategy, Action
PC;pumpkin-jack;Pumpkin Jack;2020-10-23;https://media.rawg.io/media/screenshots/f97/f97acf7431517d53cc0abd7d68477c3c.jpg;Indie, Adventure, Action
PlayStation 5;pumpkin-jack;Pumpkin Jack;2020-10-23;https://media.rawg.io/media/screenshots/f97/f97acf7431517d53cc0abd7d68477c3c.jpg;Indie, Adventure, Action
Xbox One;pumpkin-jack;Pumpkin Jack;2020-10-23;https://media.rawg.io/media/screenshots/f97/f97acf7431517d53cc0abd7d68477c3c.jpg;Indie, Adventure, Action
PlayStation 4;pumpkin-jack;Pumpkin Jack;2020-10-23;https://media.rawg.io/media/screenshots/f97/f97acf7431517d53cc0abd7d68477c3c.jpg;Indie, Adventure, Action
Xbox Series S/X;pumpkin-jack;Pumpkin Jack;2020-10-23;https://media.rawg.io/media/screenshots/f97/f97acf7431517d53cc0abd7d68477c3c.jpg;Indie, Adventure, Action
Nintendo Switch;pumpkin-jack;Pumpkin Jack;2020-10-23;https://media.rawg.io/media/screenshots/f97/f97acf7431517d53cc0abd7d68477c3c.jpg;Indie, Adventure, Action
PC;batman-gotham-knights;Gotham Knights;2022-10-21;https://media.rawg.io/media/games/067/067480b8c161115c90e60fd120b1570e.jpg;Adventure, Action, RPG
PlayStation 5;batman-gotham-knights;Gotham Knights;2022-10-21;https://media.rawg.io/media/games/067/067480b8c161115c90e60fd120b1570e.jpg;Adventure, Action, RPG
Xbox Series S/X;batman-gotham-knights;Gotham Knights;2022-10-21;https://media.rawg.io/media/games/067/067480b8c161115c90e60fd120b1570e.jpg;Adventure, Action, RPG
PC;naraka-bladepoint;Naraka Bladepoint;2021-08-11;https://media.rawg.io/media/games/75e/75e95dc8d5b290f6875062af6b35fb59.jpg;Massively Multiplayer, Adventure, Action, RPG
PlayStation 5;naraka-bladepoint;Naraka Bladepoint;2021-08-11;https://media.rawg.io/media/games/75e/75e95dc8d5b290f6875062af6b35fb59.jpg;Massively Multiplayer, Adventure, Action, RPG
Xbox Series S/X;naraka-bladepoint;Naraka Bladepoint;2021-08-11;https://media.rawg.io/media/games/75e/75e95dc8d5b290f6875062af6b35fb59.jpg;Massively Multiplayer, Adventure, Action, RPG
PC;saints-row-the-third-remastered;Saints Row: The Third Remastered;2020-05-22;https://media.rawg.io/media/games/8cb/8cb8c54422636541fece8a479694f044.jpg;Adventure, Action
PlayStation 5;saints-row-the-third-remastered;Saints Row: The Third Remastered;2020-05-22;https://media.rawg.io/media/games/8cb/8cb8c54422636541fece8a479694f044.jpg;Adventure, Action
Xbox One;saints-row-the-third-remastered;Saints Row: The Third Remastered;2020-05-22;https://media.rawg.io/media/games/8cb/8cb8c54422636541fece8a479694f044.jpg;Adventure, Action
PlayStation 4;saints-row-the-third-remastered;Saints Row: The Third Remastered;2020-05-22;https://media.rawg.io/media/games/8cb/8cb8c54422636541fece8a479694f044.jpg;Adventure, Action
Xbox Series S/X;saints-row-the-third-remastered;Saints Row: The Third Remastered;2020-05-22;https://media.rawg.io/media/games/8cb/8cb8c54422636541fece8a479694f044.jpg;Adventure, Action
PC;need-for-speed-unbound;Need for Speed Unbound;2022-11-29;https://media.rawg.io/media/games/d7b/d7b45d416ca18bf86f9f1638ee331efa.jpg;Racing, Arcade
PlayStation 5;need-for-speed-unbound;Need for Speed Unbound;2022-11-29;https://media.rawg.io/media/games/d7b/d7b45d416ca18bf86f9f1638ee331efa.jpg;Racing, Arcade
Xbox Series S/X;need-for-speed-unbound;Need for Speed Unbound;2022-11-29;https://media.rawg.io/media/games/d7b/d7b45d416ca18bf86f9f1638ee331efa.jpg;Racing, Arcade
PC;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
PlayStation 5;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
Xbox One;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
PlayStation 4;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
Nintendo Switch;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
macOS;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
Linux;slipstream;Slipstream;2018-05-20;https://media.rawg.io/media/screenshots/41e/41e72fd7afde605b4f0d91bd7fd5889e.jpg;Casual, Racing, Indie
PC;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
PlayStation 5;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
Xbox One;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
PlayStation 4;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
Xbox Series S/X;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
Nintendo Switch;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
macOS;maid-of-sker;Maid of Sker;2020-07-28;https://media.rawg.io/media/screenshots/742/742e7e9936c4d663069de26511f3717e.jpg;Indie, Adventure, Action
PC;guilty-gear-2020;Guilty Gear -Strive;2021-06-11;https://media.rawg.io/media/games/dfe/dfe14d30ed6fccd9db4ae79d3be51d54.jpg;Action, Fighting
PlayStation 5;guilty-gear-2020;Guilty Gear -Strive;2021-06-11;https://media.rawg.io/media/games/dfe/dfe14d30ed6fccd9db4ae79d3be51d54.jpg;Action, Fighting
Xbox One;guilty-gear-2020;Guilty Gear -Strive;2021-06-11;https://media.rawg.io/media/games/dfe/dfe14d30ed6fccd9db4ae79d3be51d54.jpg;Action, Fighting
PlayStation 4;guilty-gear-2020;Guilty Gear -Strive;2021-06-11;https://media.rawg.io/media/games/dfe/dfe14d30ed6fccd9db4ae79d3be51d54.jpg;Action, Fighting
Xbox Series S/X;guilty-gear-2020;Guilty Gear -Strive;2021-06-11;https://media.rawg.io/media/games/dfe/dfe14d30ed6fccd9db4ae79d3be51d54.jpg;Action, Fighting
PC;temtem;Temtem;2020-01-21;https://media.rawg.io/media/screenshots/439/439a0559c2519c12632b7a633d6eda6e.jpg;Massively Multiplayer, Adventure, RPG, Indie
PlayStation 5;temtem;Temtem;2020-01-21;https://media.rawg.io/media/screenshots/439/439a0559c2519c12632b7a633d6eda6e.jpg;Massively Multiplayer, Adventure, RPG, Indie
Xbox One;temtem;Temtem;2020-01-21;https://media.rawg.io/media/screenshots/439/439a0559c2519c12632b7a633d6eda6e.jpg;Massively Multiplayer, Adventure, RPG, Indie
PlayStation 4;temtem;Temtem;2020-01-21;https://media.rawg.io/media/screenshots/439/439a0559c2519c12632b7a633d6eda6e.jpg;Massively Multiplayer, Adventure, RPG, Indie
Nintendo Switch;temtem;Temtem;2020-01-21;https://media.rawg.io/media/screenshots/439/439a0559c2519c12632b7a633d6eda6e.jpg;Massively Multiplayer, Adventure, RPG, Indie
PC;the-artful-escape;The Artful Escape;2021-09-09;https://media.rawg.io/media/games/d3e/d3ee2d7653cf9d4640335ff7a471ab07.jpg;Indie, Platformer, Adventure, Action
PlayStation 5;the-artful-escape;The Artful Escape;2021-09-09;https://media.rawg.io/media/games/d3e/d3ee2d7653cf9d4640335ff7a471ab07.jpg;Indie, Platformer, Adventure, Action
Xbox One;the-artful-escape;The Artful Escape;2021-09-09;https://media.rawg.io/media/games/d3e/d3ee2d7653cf9d4640335ff7a471ab07.jpg;Indie, Platformer, Adventure, Action
PlayStation 4;the-artful-escape;The Artful Escape;2021-09-09;https://media.rawg.io/media/games/d3e/d3ee2d7653cf9d4640335ff7a471ab07.jpg;Indie, Platformer, Adventure, Action
Xbox Series S/X;the-artful-escape;The Artful Escape;2021-09-09;https://media.rawg.io/media/games/d3e/d3ee2d7653cf9d4640335ff7a471ab07.jpg;Indie, Platformer, Adventure, Action
