platform;slug;name;released;background_image;genre
PlayStation 4;castle-crashers-remastered;Castle Crashers Remastered;2015-09-09;https://media.rawg.io/media/screenshots/67c/67c1e4f77798d42078f78a3479539862.jpg;
Nintendo Switch;castle-crashers-remastered;Castle Crashers Remastered;2015-09-09;https://media.rawg.io/media/screenshots/67c/67c1e4f77798d42078f78a3479539862.jpg;
PC;the-almost-gone;The Almost Gone;2020-06-25;https://media.rawg.io/media/screenshots/8a5/8a5779acb49ef1bb00616129afe10c0a.jpg;Indie, Adventure, Puzzle
Nintendo Switch;the-almost-gone;The Almost Gone;2020-06-25;https://media.rawg.io/media/screenshots/8a5/8a5779acb49ef1bb00616129afe10c0a.jpg;Indie, Adventure, Puzzle
iOS;the-almost-gone;The Almost Gone;2020-06-25;https://media.rawg.io/media/screenshots/8a5/8a5779acb49ef1bb00616129afe10c0a.jpg;Indie, Adventure, Puzzle
macOS;the-almost-gone;The Almost Gone;2020-06-25;https://media.rawg.io/media/screenshots/8a5/8a5779acb49ef1bb00616129afe10c0a.jpg;Indie, Adventure, Puzzle
PC;shin-megami-tensei-v;Shin Megami Tensei V: Vengeance;2021-11-12;https://media.rawg.io/media/games/1b6/1b6673b646af55f834938bedebee2a0f.jpg;Adventure, Action, RPG
PlayStation 5;shin-megami-tensei-v;Shin Megami Tensei V: Vengeance;2021-11-12;https://media.rawg.io/media/games/1b6/1b6673b646af55f834938bedebee2a0f.jpg;Adventure, Action, RPG
Xbox One;shin-megami-tensei-v;Shin Megami Tensei V: Vengeance;2021-11-12;https://media.rawg.io/media/games/1b6/1b6673b646af55f834938bedebee2a0f.jpg;Adventure, Action, RPG
PlayStation 4;shin-megami-tensei-v;Shin Megami Tensei V: Vengeance;2021-11-12;https://media.rawg.io/media/games/1b6/1b6673b646af55f834938bedebee2a0f.jpg;Adventure, Action, RPG
Xbox Series S/X;shin-megami-tensei-v;Shin Megami Tensei V: Vengeance;2021-11-12;https://media.rawg.io/media/games/1b6/1b6673b646af55f834938bedebee2a0f.jpg;Adventure, Action, RPG
Nintendo Switch;shin-megami-tensei-v;Shin Megami Tensei V: Vengeance;2021-11-12;https://media.rawg.io/media/games/1b6/1b6673b646af55f834938bedebee2a0f.jpg;Adventure, Action, RPG
PC;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
Xbox One;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
PlayStation 4;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
Nintendo Switch;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
Xbox 360;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
PlayStation 3;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
Wii;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
GameCube;resident-evil-zero;Resident Evil Zero;2002-11-12;https://media.rawg.io/media/games/628/628f219b556759a67365019347fceb6d.jpg;Action
PC;vaporum;Vaporum;2017-09-27;https://media.rawg.io/media/screenshots/3e9/3e97f898dac62a740a63420e64a71f40.jpg;Indie, Adventure, Action, RPG
Xbox One;vaporum;Vaporum;2017-09-27;https://media.rawg.io/media/screenshots/3e9/3e97f898dac62a740a63420e64a71f40.jpg;Indie, Adventure, Action, RPG
PlayStation 4;vaporum;Vaporum;2017-09-27;https://media.rawg.io/media/screenshots/3e9/3e97f898dac62a740a63420e64a71f40.jpg;Indie, Adventure, Action, RPG
Nintendo Switch;vaporum;Vaporum;2017-09-27;https://media.rawg.io/media/screenshots/3e9/3e97f898dac62a740a63420e64a71f40.jpg;Indie, Adventure, Action, RPG
PC;gigantic-army;GIGANTIC ARMY;2014-02-05;https://media.rawg.io/media/screenshots/5b3/5b3c53eecbf8ef9c262b3be48e26a6ca.jpg;Indie, Action
Nintendo Switch;gigantic-army;GIGANTIC ARMY;2014-02-05;https://media.rawg.io/media/screenshots/5b3/5b3c53eecbf8ef9c262b3be48e26a6ca.jpg;Indie, Action
Linux;gigantic-army;GIGANTIC ARMY;2014-02-05;https://media.rawg.io/media/screenshots/5b3/5b3c53eecbf8ef9c262b3be48e26a6ca.jpg;Indie, Action
PC;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
Xbox One;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
PlayStation 4;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
Nintendo Switch;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
iOS;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
Android;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
macOS;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
Linux;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
Wii U;toby-the-secret-mine;Toby: The Secret Mine;2015-10-20;https://media.rawg.io/media/screenshots/a98/a9827e4dbac2c85181f4e2aecf5eb84a.jpg;Indie, Adventure, Action, Puzzle
PC;roombo-first-blood;Roombo: First Blood;2019-08-09;https://media.rawg.io/media/screenshots/242/24252fd92cefb396c39d0d004ffda0b4.jpg;Indie, Action
Xbox One;roombo-first-blood;Roombo: First Blood;2019-08-09;https://media.rawg.io/media/screenshots/242/24252fd92cefb396c39d0d004ffda0b4.jpg;Indie, Action
PlayStation 4;roombo-first-blood;Roombo: First Blood;2019-08-09;https://media.rawg.io/media/screenshots/242/24252fd92cefb396c39d0d004ffda0b4.jpg;Indie, Action
Nintendo Switch;roombo-first-blood;Roombo: First Blood;2019-08-09;https://media.rawg.io/media/screenshots/242/24252fd92cefb396c39d0d004ffda0b4.jpg;Indie, Action
macOS;roombo-first-blood;Roombo: First Blood;2019-08-09;https://media.rawg.io/media/screenshots/242/24252fd92cefb396c39d0d004ffda0b4.jpg;Indie, Action
PC;shu;Shu;2016-10-04;https://media.rawg.io/media/screenshots/bb7/bb7c6b70e7df7d9ac5e29674a3561afa.jpg;Indie, Adventure, Action
PlayStation 4;shu;Shu;2016-10-04;https://media.rawg.io/media/screenshots/bb7/bb7c6b70e7df7d9ac5e29674a3561afa.jpg;Indie, Adventure, Action
Nintendo Switch;shu;Shu;2016-10-04;https://media.rawg.io/media/screenshots/bb7/bb7c6b70e7df7d9ac5e29674a3561afa.jpg;Indie, Adventure, Action
PC;supermarket-shriek;Supermarket Shriek;2019-09-06;https://media.rawg.io/media/screenshots/1a9/1a978036ca14a26c041bb7d5fe50b67a.jpg;Racing, Adventure, Casual, Arcade, Indie
Xbox One;supermarket-shriek;Supermarket Shriek;2019-09-06;https://media.rawg.io/media/screenshots/1a9/1a978036ca14a26c041bb7d5fe50b67a.jpg;Racing, Adventure, Casual, Arcade, Indie
PlayStation 4;supermarket-shriek;Supermarket Shriek;2019-09-06;https://media.rawg.io/media/screenshots/1a9/1a978036ca14a26c041bb7d5fe50b67a.jpg;Racing, Adventure, Casual, Arcade, Indie
Nintendo Switch;supermarket-shriek;Supermarket Shriek;2019-09-06;https://media.rawg.io/media/screenshots/1a9/1a978036ca14a26c041bb7d5fe50b67a.jpg;Racing, Adventure, Casual, Arcade, Indie
PC;cinders;Cinders;2012-06-19;https://media.rawg.io/media/screenshots/2df/2df5092c1fb16152125cd2fcb2db8df3.jpg;Indie, Adventure, RPG
Xbox One;cinders;Cinders;2012-06-19;https://media.rawg.io/media/screenshots/2df/2df5092c1fb16152125cd2fcb2db8df3.jpg;Indie, Adventure, RPG
PlayStation 4;cinders;Cinders;2012-06-19;https://media.rawg.io/media/screenshots/2df/2df5092c1fb16152125cd2fcb2db8df3.jpg;Indie, Adventure, RPG
Nintendo Switch;cinders;Cinders;2012-06-19;https://media.rawg.io/media/screenshots/2df/2df5092c1fb16152125cd2fcb2db8df3.jpg;Indie, Adventure, RPG
macOS;cinders;Cinders;2012-06-19;https://media.rawg.io/media/screenshots/2df/2df5092c1fb16152125cd2fcb2db8df3.jpg;Indie, Adventure, RPG
PC;the-next-penelope;The Next Penelope;2015-05-29;https://media.rawg.io/media/screenshots/574/574ab1c9a0f421017f5fb8b18989366c.jpg;Racing, Indie, Action
Nintendo Switch;the-next-penelope;The Next Penelope;2015-05-29;https://media.rawg.io/media/screenshots/574/574ab1c9a0f421017f5fb8b18989366c.jpg;Racing, Indie, Action
macOS;the-next-penelope;The Next Penelope;2015-05-29;https://media.rawg.io/media/screenshots/574/574ab1c9a0f421017f5fb8b18989366c.jpg;Racing, Indie, Action
PC;hive-jump;Hive Jump;2017-01-18;https://media.rawg.io/media/screenshots/bbf/bbf0136039177a524f8f1d16274fe747.jpg;Indie, Action
Xbox One;hive-jump;Hive Jump;2017-01-18;https://media.rawg.io/media/screenshots/bbf/bbf0136039177a524f8f1d16274fe747.jpg;Indie, Action
Nintendo Switch;hive-jump;Hive Jump;2017-01-18;https://media.rawg.io/media/screenshots/bbf/bbf0136039177a524f8f1d16274fe747.jpg;Indie, Action
macOS;hive-jump;Hive Jump;2017-01-18;https://media.rawg.io/media/screenshots/bbf/bbf0136039177a524f8f1d16274fe747.jpg;Indie, Action
Linux;hive-jump;Hive Jump;2017-01-18;https://media.rawg.io/media/screenshots/bbf/bbf0136039177a524f8f1d16274fe747.jpg;Indie, Action
Wii U;hive-jump;Hive Jump;2017-01-18;https://media.rawg.io/media/screenshots/bbf/bbf0136039177a524f8f1d16274fe747.jpg;Indie, Action
PC;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
Xbox One;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
PlayStation 4;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
Nintendo Switch;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
iOS;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
Android;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
macOS;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
Linux;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
PS Vita;slayaway-camp-butchers-cut;Slayaway Camp: Butcher's Cut;2017-10-23;https://media.rawg.io/media/screenshots/55b/55bd7efdd9cef856e98d8a713162e7cb.jpeg;Casual, Strategy, Indie, Puzzle
PC;evil-dead-the-game;Evil Dead: The Game;2022-05-13;https://media.rawg.io/media/games/2ea/2eaa2999318c5bb1f46e70032d272dab.jpg;Action
PlayStation 5;evil-dead-the-game;Evil Dead: The Game;2022-05-13;https://media.rawg.io/media/games/2ea/2eaa2999318c5bb1f46e70032d272dab.jpg;Action
Xbox One;evil-dead-the-game;Evil Dead: The Game;2022-05-13;https://media.rawg.io/media/games/2ea/2eaa2999318c5bb1f46e70032d272dab.jpg;Action
PlayStation 4;evil-dead-the-game;Evil Dead: The Game;2022-05-13;https://media.rawg.io/media/games/2ea/2eaa2999318c5bb1f46e70032d272dab.jpg;Action
Xbox Series S/X;evil-dead-the-game;Evil Dead: The Game;2022-05-13;https://media.rawg.io/media/games/2ea/2eaa2999318c5bb1f46e70032d272dab.jpg;Action
Nintendo Switch;evil-dead-the-game;Evil Dead: The Game;2022-05-13;https://media.rawg.io/media/games/2ea/2eaa2999318c5bb1f46e70032d272dab.jpg;Action
PC;wytchwood;Wytchwood;2021-12-09;https://media.rawg.io/media/screenshots/058/058544caa3abdd324b09c5a8bec1f899.jpg;Casual, Indie, Adventure, RPG
PlayStation 5;wytchwood;Wytchwood;2021-12-09;https://media.rawg.io/media/screenshots/058/058544caa3abdd324b09c5a8bec1f899.jpg;Casual, Indie, Adventure, RPG
Xbox One;wytchwood;Wytchwood;2021-12-09;https://media.rawg.io/media/screenshots/058/058544caa3abdd324b09c5a8bec1f899.jpg;Casual, Indie, Adventure, RPG
PlayStation 4;wytchwood;Wytchwood;2021-12-09;https://media.rawg.io/media/screenshots/058/058544caa3abdd324b09c5a8bec1f899.jpg;Casual, Indie, Adventure, RPG
Xbox Series S/X;wytchwood;Wytchwood;2021-12-09;https://media.rawg.io/media/screenshots/058/058544caa3abdd324b09c5a8bec1f899.jpg;Casual, Indie, Adventure, RPG
Nintendo Switch;wytchwood;Wytchwood;2021-12-09;https://media.rawg.io/media/screenshots/058/058544caa3abdd324b09c5a8bec1f899.jpg;Casual, Indie, Adventure, RPG
PC;jump-king;Jump King;2019-05-02;https://media.rawg.io/media/screenshots/7d5/7d56326ef688d4159ee75f85d77e546d.jpg;Indie, Adventure, Action
Xbox One;jump-king;Jump King;2019-05-02;https://media.rawg.io/media/screenshots/7d5/7d56326ef688d4159ee75f85d77e546d.jpg;Indie, Adventure, Action
PlayStation 4;jump-king;Jump King;2019-05-02;https://media.rawg.io/media/screenshots/7d5/7d56326ef688d4159ee75f85d77e546d.jpg;Indie, Adventure, Action
Nintendo Switch;jump-king;Jump King;2019-05-02;https://media.rawg.io/media/screenshots/7d5/7d56326ef688d4159ee75f85d77e546d.jpg;Indie, Adventure, Action
PC;swordbreaker-the-game;Swordbreaker The Game;2015-11-06;https://media.rawg.io/media/screenshots/2ec/2ec1687f2456db6d6e2acc3fdc0cbd77.jpg;Indie, Adventure
Xbox One;swordbreaker-the-game;Swordbreaker The Game;2015-11-06;https://media.rawg.io/media/screenshots/2ec/2ec1687f2456db6d6e2acc3fdc0cbd77.jpg;Indie, Adventure
Nintendo Switch;swordbreaker-the-game;Swordbreaker The Game;2015-11-06;https://media.rawg.io/media/screenshots/2ec/2ec1687f2456db6d6e2acc3fdc0cbd77.jpg;Indie, Adventure
macOS;swordbreaker-the-game;Swordbreaker The Game;2015-11-06;https://media.rawg.io/media/screenshots/2ec/2ec1687f2456db6d6e2acc3fdc0cbd77.jpg;Indie, Adventure
PS Vita;swordbreaker-the-game;Swordbreaker The Game;2015-11-06;https://media.rawg.io/media/screenshots/2ec/2ec1687f2456db6d6e2acc3fdc0cbd77.jpg;Indie, Adventure
PC;reverse-crawl;Reverse Crawl;2015-09-24;https://media.rawg.io/media/screenshots/70a/70aac8a220c7d24c4e7a391007d57e8f.jpg;Strategy, Indie, RPG
Xbox One;reverse-crawl;Reverse Crawl;2015-09-24;https://media.rawg.io/media/screenshots/70a/70aac8a220c7d24c4e7a391007d57e8f.jpg;Strategy, Indie, RPG
PlayStation 4;reverse-crawl;Reverse Crawl;2015-09-24;https://media.rawg.io/media/screenshots/70a/70aac8a220c7d24c4e7a391007d57e8f.jpg;Strategy, Indie, RPG
Nintendo Switch;reverse-crawl;Reverse Crawl;2015-09-24;https://media.rawg.io/media/screenshots/70a/70aac8a220c7d24c4e7a391007d57e8f.jpg;Strategy, Indie, RPG
macOS;reverse-crawl;Reverse Crawl;2015-09-24;https://media.rawg.io/media/screenshots/70a/70aac8a220c7d24c4e7a391007d57e8f.jpg;Strategy, Indie, RPG
PC;my-hero-ones-justice;My Hero One’s Justice;2018-10-26;https://media.rawg.io/media/games/d3b/d3bf5fdcc86ed61032d90022b2c13196.jpg;Action, Fighting
Xbox One;my-hero-ones-justice;My Hero One’s Justice;2018-10-26;https://media.rawg.io/media/games/d3b/d3bf5fdcc86ed61032d90022b2c13196.jpg;Action, Fighting
PlayStation 4;my-hero-ones-justice;My Hero One’s Justice;2018-10-26;https://media.rawg.io/media/games/d3b/d3bf5fdcc86ed61032d90022b2c13196.jpg;Action, Fighting
Nintendo Switch;my-hero-ones-justice;My Hero One’s Justice;2018-10-26;https://media.rawg.io/media/games/d3b/d3bf5fdcc86ed61032d90022b2c13196.jpg;Action, Fighting
PC;magicat;MagiCat;2017-08-22;https://media.rawg.io/media/screenshots/ab0/ab0a8d48ccc7b0d7cf6f05dbf614950c.jpg;Indie, Adventure, Action
Nintendo Switch;magicat;MagiCat;2017-08-22;https://media.rawg.io/media/screenshots/ab0/ab0a8d48ccc7b0d7cf6f05dbf614950c.jpg;Indie, Adventure, Action
macOS;magicat;MagiCat;2017-08-22;https://media.rawg.io/media/screenshots/ab0/ab0a8d48ccc7b0d7cf6f05dbf614950c.jpg;Indie, Adventure, Action
PC;lacuna-a-sci-fi-noir-adventure;Lacuna – A Sci-Fi Noir Adventure;2021-05-20;https://media.rawg.io/media/games/fa8/fa82bd27f3b93ec4dc34572126736bc5.jpg;Indie, Adventure
PlayStation 5;lacuna-a-sci-fi-noir-adventure;Lacuna – A Sci-Fi Noir Adventure;2021-05-20;https://media.rawg.io/media/games/fa8/fa82bd27f3b93ec4dc34572126736bc5.jpg;Indie, Adventure
Xbox One;lacuna-a-sci-fi-noir-adventure;Lacuna – A Sci-Fi Noir Adventure;2021-05-20;https://media.rawg.io/media/games/fa8/fa82bd27f3b93ec4dc34572126736bc5.jpg;Indie, Adventure
PlayStation 4;lacuna-a-sci-fi-noir-adventure;Lacuna – A Sci-Fi Noir Adventure;2021-05-20;https://media.rawg.io/media/games/fa8/fa82bd27f3b93ec4dc34572126736bc5.jpg;Indie, Adventure
Xbox Series S/X;lacuna-a-sci-fi-noir-adventure;Lacuna – A Sci-Fi Noir Adventure;2021-05-20;https://media.rawg.io/media/games/fa8/fa82bd27f3b93ec4dc34572126736bc5.jpg;Indie, Adventure
Nintendo Switch;lacuna-a-sci-fi-noir-adventure;Lacuna – A Sci-Fi Noir Adventure;2021-05-20;https://media.rawg.io/media/games/fa8/fa82bd27f3b93ec4dc34572126736bc5.jpg;Indie, Adventure
Nintendo Switch;pokemon-scarletviolet;Pokémon Scarlet and Violet;2022-11-18;https://media.rawg.io/media/games/5ab/5abb8e4af55eb8c867410c3a740355b9.jpg;RPG
PC;bot-vice;Bot Vice;2016-07-11;https://media.rawg.io/media/screenshots/76f/76f8bdb885c872883e9682bd1800d71a.jpg;Indie, Adventure, Action
Nintendo Switch;bot-vice;Bot Vice;2016-07-11;https://media.rawg.io/media/screenshots/76f/76f8bdb885c872883e9682bd1800d71a.jpg;Indie, Adventure, Action
macOS;bot-vice;Bot Vice;2016-07-11;https://media.rawg.io/media/screenshots/76f/76f8bdb885c872883e9682bd1800d71a.jpg;Indie, Adventure, Action
Linux;bot-vice;Bot Vice;2016-07-11;https://media.rawg.io/media/screenshots/76f/76f8bdb885c872883e9682bd1800d71a.jpg;Indie, Adventure, Action
PC;kingdom-hearts-melody-of-memory;Kingdom Hearts: Melody of Memory;2020-11-13;https://media.rawg.io/media/games/fa7/fa7e8ba1bca24d8ac299c8d04a0cef59.jpg;Family, Arcade
Xbox One;kingdom-hearts-melody-of-memory;Kingdom Hearts: Melody of Memory;2020-11-13;https://media.rawg.io/media/games/fa7/fa7e8ba1bca24d8ac299c8d04a0cef59.jpg;Family, Arcade
PlayStation 4;kingdom-hearts-melody-of-memory;Kingdom Hearts: Melody of Memory;2020-11-13;https://media.rawg.io/media/games/fa7/fa7e8ba1bca24d8ac299c8d04a0cef59.jpg;Family, Arcade
Nintendo Switch;kingdom-hearts-melody-of-memory;Kingdom Hearts: Melody of Memory;2020-11-13;https://media.rawg.io/media/games/fa7/fa7e8ba1bca24d8ac299c8d04a0cef59.jpg;Family, Arcade
PC;skater-xl;Skater XL;2020-07-28;https://media.rawg.io/media/games/b95/b957080fc9e91b2c781618f207e69846.jpg;Indie, Action, Simulation, Sports
Xbox One;skater-xl;Skater XL;2020-07-28;https://media.rawg.io/media/games/b95/b957080fc9e91b2c781618f207e69846.jpg;Indie, Action, Simulation, Sports
PlayStation 4;skater-xl;Skater XL;2020-07-28;https://media.rawg.io/media/games/b95/b957080fc9e91b2c781618f207e69846.jpg;Indie, Action, Simulation, Sports
Nintendo Switch;skater-xl;Skater XL;2020-07-28;https://media.rawg.io/media/games/b95/b957080fc9e91b2c781618f207e69846.jpg;Indie, Action, Simulation, Sports
PC;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
Xbox One;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
PlayStation 4;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
Nintendo Switch;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
iOS;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
Android;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
macOS;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
Linux;sky-force-reloaded;Sky Force Reloaded;2016-04-15;https://media.rawg.io/media/screenshots/84b/84b1de83b06f22c267c5c7604ff41d44.jpeg;Shooter, Action, Casual, Arcade, Indie
PC;my-time-at-sandrock;My Time at Sandrock;2022-05-26;https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg;Adventure, RPG, Casual, Simulation, Indie
PlayStation 5;my-time-at-sandrock;My Time at Sandrock;2022-05-26;https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg;Adventure, RPG, Casual, Simulation, Indie
Xbox One;my-time-at-sandrock;My Time at Sandrock;2022-05-26;https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg;Adventure, RPG, Casual, Simulation, Indie
PlayStation 4;my-time-at-sandrock;My Time at Sandrock;2022-05-26;https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg;Adventure, RPG, Casual, Simulation, Indie
Xbox Series S/X;my-time-at-sandrock;My Time at Sandrock;2022-05-26;https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg;Adventure, RPG, Casual, Simulation, Indie
Nintendo Switch;my-time-at-sandrock;My Time at Sandrock;2022-05-26;https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg;Adventure, RPG, Casual, Simulation, Indie
PC;shut-eye;Shut Eye;2016-09-30;https://media.rawg.io/media/screenshots/131/131b5cb1044949f23b32d820677d3dd8.jpg;Casual, Indie, Adventure, Action
Nintendo Switch;shut-eye;Shut Eye;2016-09-30;https://media.rawg.io/media/screenshots/131/131b5cb1044949f23b32d820677d3dd8.jpg;Casual, Indie, Adventure, Action
iOS;shut-eye;Shut Eye;2016-09-30;https://media.rawg.io/media/screenshots/131/131b5cb1044949f23b32d820677d3dd8.jpg;Casual, Indie, Adventure, Action
macOS;shut-eye;Shut Eye;2016-09-30;https://media.rawg.io/media/screenshots/131/131b5cb1044949f23b32d820677d3dd8.jpg;Casual, Indie, Adventure, Action
Linux;shut-eye;Shut Eye;2016-09-30;https://media.rawg.io/media/screenshots/131/131b5cb1044949f23b32d820677d3dd8.jpg;Casual, Indie, Adventure, Action
PC;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
Xbox One;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
PlayStation 4;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
Nintendo Switch;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
iOS;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
macOS;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
Linux;quest-hunter;Quest Hunter;2017-07-31;https://media.rawg.io/media/games/0a5/0a552a3afb124eacbb84b720a05d6150.jpg;Indie, Adventure, Action, RPG
PC;bridge-constructor-the-walking-dead;Bridge Constructor: The Walking Dead;2020-11-18;https://media.rawg.io/media/games/176/17628bec5c40970dc5d1b9b672994d95.jpg;Simulation, Puzzle
PlayStation 5;bridge-constructor-the-walking-dead;Bridge Constructor: The Walking Dead;2020-11-18;https://media.rawg.io/media/games/176/17628bec5c40970dc5d1b9b672994d95.jpg;Simulation, Puzzle
Xbox One;bridge-constructor-the-walking-dead;Bridge Constructor: The Walking Dead;2020-11-18;https://media.rawg.io/media/games/176/17628bec5c40970dc5d1b9b672994d95.jpg;Simulation, Puzzle
PlayStation 4;bridge-constructor-the-walking-dead;Bridge Constructor: The Walking Dead;2020-11-18;https://media.rawg.io/media/games/176/17628bec5c40970dc5d1b9b672994d95.jpg;Simulation, Puzzle
